,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
228,39,0,14,1,0,72,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
229,80,0,5861,0,0,92,8,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,no,no,no,no
230,31,0,0,0,0,102,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
231,32,0,0,1,0,149,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
232,31,0,50,1,0,300,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
233,42,0,162,1,0,139,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
234,27,0,102,1,0,123,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
235,52,0,-178,1,1,124,2,347,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
236,33,0,184,1,0,109,4,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
237,37,0,5355,0,0,466,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,yes,no,no,no
238,27,0,91,0,0,157,6,95,37,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
239,58,0,3568,0,0,226,2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,no,no,no,no
240,45,0,0,0,0,5,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,no,no,no,no
241,50,0,861,0,0,117,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
242,60,0,1262,1,1,1015,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,yes,no,yes,no
243,39,0,-529,1,0,22,8,175,5,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
244,35,0,2971,0,0,158,2,95,6,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,no,yes,yes,yes
245,46,0,743,0,0,36,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,no,no,no,no
246,28,0,426,0,0,11,4,355,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
247,26,0,255,1,0,401,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
248,65,0,2326,0,1,276,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,yes,no,yes,no
249,60,0,5041,0,0,8,7,181,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,no,no,no,yes
250,31,0,1447,1,0,225,2,95,13,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,yes,no
251,35,0,527,0,1,348,3,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
252,59,0,220,1,0,30,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
253,28,0,0,1,0,334,1,355,6,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
254,40,0,2,0,0,197,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
255,59,1,-488,0,1,247,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
256,44,0,10,1,0,196,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
257,33,0,-386,1,0,530,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,no,no,no,no
258,29,0,50,1,0,50,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,no,no,no,no
259,27,0,1075,0,0,529,2,184,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,yes,yes,yes,yes
260,53,0,-388,1,0,111,3,356,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
261,31,0,409,0,1,564,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,yes,no,no,no
262,73,0,3203,0,0,148,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,yes,no,yes,no
263,31,0,-186,1,0,21,5,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
264,31,0,220,1,0,257,2,184,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
265,31,0,1358,1,0,527,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
266,33,0,146,0,0,351,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,yes,no,no,no
267,26,1,0,1,0,157,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
268,48,0,567,0,0,20,34,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
269,33,0,-122,0,0,123,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
270,54,0,203,1,0,238,8,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
271,34,0,920,1,0,250,1,342,5,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
272,29,0,737,1,1,499,5,248,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
273,47,0,218,1,0,58,7,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,no,no,no,no
274,39,1,-172,1,0,562,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,yes,no,no,no
275,29,0,596,0,0,510,2,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
276,57,0,2845,1,0,1143,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,yes,no,no,no
277,56,0,382,0,0,244,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
278,56,0,48,1,0,132,2,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,no,no,no,no
279,57,0,316,0,0,935,2,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,no,yes,yes,no
280,54,0,0,0,0,161,1,98,2,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,yes,no,no,no
281,29,0,572,1,0,319,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,yes,no,no,no
282,40,1,0,1,0,333,3,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,no,no,no,no
283,22,0,760,0,0,6,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,no,no,no,no
284,42,0,1322,1,1,178,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,no,no,no,no
285,41,0,1905,1,0,164,4,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
286,59,0,1376,0,1,61,4,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
287,44,0,624,0,0,552,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,yes,no,yes,no
288,38,0,511,1,0,190,2,342,4,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
289,31,0,636,1,0,352,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,yes,no,no,no
290,36,0,419,1,0,291,5,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
291,55,0,98,0,1,214,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,no,no,no,no
292,31,0,625,1,0,135,2,49,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,yes,no,no,no
293,59,0,1180,0,0,22,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
294,50,0,237,1,1,184,4,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
295,47,0,235,0,0,136,2,203,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,yes,no,no,no
296,22,0,129,0,0,258,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,yes,no,yes,no
297,47,0,260,0,1,138,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
298,24,0,805,1,0,169,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
299,31,0,0,0,0,9,12,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
300,37,0,912,1,0,637,3,328,22,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,yes,no,no,no
301,46,0,5261,0,0,215,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,yes,no
302,49,0,3022,0,0,38,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
303,26,1,13,1,1,21,25,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
304,39,0,949,1,0,75,8,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
305,42,0,2103,1,0,384,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,yes,no,no,no
306,37,0,5115,1,0,45,4,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
307,41,0,2429,0,0,51,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
308,37,0,953,1,0,102,1,155,5,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
309,39,0,206,1,1,153,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
310,53,0,139,1,0,28,17,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
311,31,0,-78,1,1,198,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
312,59,0,0,0,0,203,4,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
313,45,0,1874,0,0,207,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,yes,no
314,48,0,313,1,0,195,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
315,37,0,-67,0,0,157,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
316,52,0,-779,1,1,709,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,yes,no,no,no
317,26,0,172,1,0,410,3,354,3,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
318,74,0,5539,0,0,253,2,181,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,no,yes,yes,yes
319,31,0,272,1,0,133,12,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
320,53,0,0,1,1,140,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,no,no,no,no
321,44,0,72,1,0,456,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
322,44,0,73,1,0,404,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
323,45,0,7203,0,0,572,2,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
324,32,0,3809,1,0,50,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
325,46,0,1527,1,0,269,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,no,no,no,no
326,43,0,25,1,0,236,7,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,no,no,no,no
327,55,0,10,0,0,174,3,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
328,40,0,2644,1,0,235,1,133,3,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
329,33,0,256,1,0,76,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
330,60,0,0,1,0,59,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
331,49,0,8973,0,0,9,10,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
332,47,0,1245,0,0,17,15,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
333,37,0,1325,0,0,72,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
334,32,0,206,1,0,205,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
335,34,0,2,1,0,324,4,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
336,39,0,579,1,1,98,4,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
337,44,0,4581,1,0,520,3,146,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
338,31,0,442,1,0,69,1,270,2,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
339,31,0,1343,1,1,85,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
340,34,0,79,1,0,406,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
341,34,0,19833,1,0,84,4,252,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
342,31,0,1779,1,0,85,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
343,28,0,0,0,1,120,4,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,no,no,no,no
344,41,0,2770,1,1,191,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
345,32,0,-34,1,0,147,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
346,29,0,238,0,0,344,2,88,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,yes,no,yes,no
347,29,0,53,0,0,128,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
348,30,0,136,1,0,152,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,no,no,no,no
349,43,0,91,0,1,110,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
350,37,0,-170,1,0,39,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
351,38,0,599,1,0,331,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
352,34,0,4,0,0,55,4,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
353,28,0,26,1,0,227,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
354,47,0,265,1,0,144,2,368,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
355,36,0,3463,1,0,29,4,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
356,38,0,187,0,0,87,7,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
357,34,0,0,0,0,129,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
358,46,0,217,1,0,141,1,346,2,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
359,38,0,-5,1,0,30,12,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,no,no,no,no
360,42,0,2646,1,0,280,4,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
361,40,0,356,1,1,1254,3,365,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,yes,no,no
362,39,0,257,1,0,171,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
363,31,0,53,0,0,97,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
364,47,0,-4,1,0,77,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
365,58,0,3058,1,0,114,1,368,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,no,no,no,no
366,39,0,8,0,1,87,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
367,49,0,30,0,1,439,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
368,28,0,3,1,0,122,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
369,29,0,-105,1,0,5,3,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
370,44,0,-210,1,0,73,4,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
371,43,0,232,0,1,45,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
372,57,0,5010,0,0,570,4,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
373,36,0,432,1,0,65,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
374,49,0,5038,1,0,108,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
375,57,0,3545,1,0,138,2,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
376,49,0,245,1,1,318,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
377,55,0,0,0,0,501,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,no,no,yes,no
378,32,0,1923,0,0,75,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
379,46,0,0,0,0,200,1,259,2,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,yes,no,no,no
380,40,0,1613,1,0,541,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
381,43,0,41,1,1,127,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
382,43,0,1318,1,1,10,8,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
383,39,0,535,1,0,89,3,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
384,38,0,219,1,0,478,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,no,no,no,no
385,40,0,755,0,0,408,1,117,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
386,49,0,553,0,0,645,8,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,yes,no,no,no
387,27,0,639,0,1,243,3,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
388,44,0,7624,0,0,126,5,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
389,32,0,11512,1,0,301,1,183,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
390,36,0,74,1,0,322,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
391,24,0,507,1,0,210,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
392,43,0,917,1,0,87,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
393,33,0,2,0,0,132,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
394,35,0,303,0,0,173,2,190,10,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,yes,no,no,no
395,48,0,341,0,1,382,4,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
396,35,0,251,1,1,128,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
397,55,0,284,0,1,252,4,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
398,58,0,19,0,1,106,3,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
399,50,0,103,1,0,109,4,267,6,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
400,40,1,-432,1,1,1464,3,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,yes,no,no
401,34,0,2187,1,0,26,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
402,35,0,742,0,0,83,7,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
403,42,0,1,0,0,462,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
404,37,0,459,0,0,61,14,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
405,41,0,340,1,0,206,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
406,30,0,3473,0,0,1209,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,yes,yes,yes,yes
407,35,0,29397,1,0,166,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
408,54,0,1938,0,1,551,3,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,yes,no,no,no
409,54,0,0,0,0,260,7,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
410,32,0,46,1,0,485,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,yes,no,no,no
411,49,0,592,0,0,133,15,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
412,35,0,-367,1,0,77,1,350,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
413,38,0,0,1,0,355,3,151,3,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,no,no,no,no
414,49,0,61,1,0,246,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
415,33,0,180,1,0,37,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
416,48,1,-50,1,0,212,6,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
417,32,0,1307,1,0,267,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
418,24,0,578,1,0,385,5,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
419,32,0,2833,1,0,415,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
420,46,0,0,0,0,305,13,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,yes,no,no,no
421,38,0,6889,1,0,194,1,286,3,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
422,33,0,0,1,0,290,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
423,24,0,1385,1,0,1277,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,no,yes,yes,no
424,47,0,2781,1,0,855,4,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,yes,no
425,53,0,244,1,1,197,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
426,47,0,290,1,0,409,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
427,30,0,4,0,0,692,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,yes,no
428,48,0,15,0,0,88,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,no,no,no,no
429,33,0,1883,1,0,121,5,256,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
430,68,0,1146,0,0,356,1,71,5,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,yes,yes,yes,yes
431,26,0,203,0,0,104,1,196,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
432,45,0,-302,0,1,80,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
433,52,0,108,1,0,543,12,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
434,31,0,23,1,0,98,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
435,26,0,179,1,1,333,4,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,no,no,no,no
436,50,0,363,1,0,1340,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,yes,yes,no,no
437,55,0,59,1,0,51,1,305,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
438,29,0,-37,1,0,21,35,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
439,35,0,667,1,0,10,5,324,27,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
440,26,0,-84,1,1,63,5,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
441,43,0,13,0,1,977,4,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,no,no,yes,no
442,46,0,2441,0,0,217,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,no,no,no,no
443,34,0,2299,0,0,320,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,no,no,no,no
444,38,0,393,1,0,200,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,no,no,no,no
445,35,0,507,0,0,43,6,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
446,38,0,88,0,0,282,2,186,4,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,yes,yes,yes,yes
447,32,0,89,1,1,308,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
448,22,0,652,0,0,139,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
449,47,0,510,1,0,299,3,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
450,38,0,4425,1,0,162,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,no,no,no,no
451,26,0,8839,1,0,932,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,no,no,yes,no
452,74,0,4912,0,0,129,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,no,no,yes,no
453,31,0,18,0,0,27,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
454,29,0,814,0,0,54,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
455,52,0,-100,1,0,7,4,340,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,no,no,no,no
456,32,0,2349,0,0,134,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
